source_type,source_name,row_ref,platforms,url_count,listing_ids,unit_count,identifier_types,broker_ref_count,exact_bridge,unit_bridge,identifier_bridge,broker_unit_bridge,source_path,snippet
resolver_csv,unit_resolver_index.csv,25974,property_finder,1,raw-district,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/imtiaz-developments/raw-district. property_finder_url: https://www.propertyfinder.ae/en/new-projects/imtiaz-developments/raw-district. listing_id: raw-district listing_platform: propertyfinder.ae slug_title_tokens: new 
resolver_csv,unit_resolver_index.csv,25975,property_finder,1,0E5H9EYAV0FPK9MEP2J3JVE6Y0,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://propertyfinder.ae/go/0E5H9EYAV0FPK9MEP2J3JVE6Y0 property_finder_url: https://propertyfinder.ae/go/0E5H9EYAV0FPK9MEP2J3JVE6Y0 listing_id: 0E5H9EYAV0FPK9MEP2J3JVE6Y0 listing_platform: propertyfinder.ae slug_title_tokens: 0e5h9eyav0fpk9mep2j3jve6y0 project_bui
resolver_csv,unit_resolver_index.csv,25976,property_finder,1,dubai-period-1w-fu-0-cs-completed-ob-mr,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/transactions/buy/dubai?period=1w&fu=0&cs=completed&ob=mr property_finder_url: https://www.propertyfinder.ae/en/transactions/buy/dubai?period=1w&fu=0&cs=completed&ob=mr listing_id: dubai-period-1w-fu-0-cs-completed-ob-mr listing_plat
resolver_csv,unit_resolver_index.csv,25977,property_finder,1,15901205,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-tiger-sky-tower-15901205.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-tiger-sky-tower-15901205.html listing_id: 15901205 listi
resolver_csv,unit_resolver_index.csv,25978,property_finder,1,h9Nt7jiG,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/leads/v1/lead/message/E5ltCF0CEfGZGgIkur2pUQ/h9Nt7jiG property_finder_url: https://www.propertyfinder.ae/leads/v1/lead/message/E5ltCF0CEfGZGgIkur2pUQ/h9Nt7jiG listing_id: h9Nt7jiG listing_platform: propertyfinder.ae slug_title_tokens: 
resolver_csv,unit_resolver_index.csv,25979,bayut,1,14924691,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14924691.html bayut_url: https://www.bayut.com/property/details-14924691.html listing_id: 14924691 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,25980,property_finder,1,77375638,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-elora-77375638.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-elora-77375638.html listing_id: 77375638 listing_platform: propertyfinder.ae s
resolver_csv,unit_resolver_index.csv,25981,property_finder,1,77387398,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-orania-77387398.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-orania-77387398.html listing_id: 77387398 listing_platform: propertyfinder.ae
resolver_csv,unit_resolver_index.csv,25982,property_finder,1,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-21-2Q0Cjh,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-21-2Q0CjhnMyzA.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-rivier
resolver_csv,unit_resolver_index.csv,25983,property_finder,1,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-9-2Q9s9R1,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-9-2Q9s9R1ttvU.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera
resolver_csv,unit_resolver_index.csv,25984,property_finder,1,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-36-2Q4z4Q,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-36-2Q4z4QnFMzA.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-rivier
resolver_csv,unit_resolver_index.csv,25985,property_finder,1,78188849,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakheel-townhouses-78188849.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakhe
resolver_csv,unit_resolver_index.csv,25986,property_finder,1,khalid-bin-sultan-city,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/beeah-group/khalid-bin-sultan-city. property_finder_url: https://www.propertyfinder.ae/en/new-projects/beeah-group/khalid-bin-sultan-city. listing_id: khalid-bin-sultan-city listing_platform: propertyfinder.ae slug_titl
resolver_csv,unit_resolver_index.csv,25987,property_finder,1,78182876,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakheel-townhouses-78182876.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakhe
resolver_csv,unit_resolver_index.csv,25988,bayut,1,6p18cX11,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/l/6p18cX11 bayut_url: https://www.bayut.com/l/6p18cX11 listing_id: 6p18cX11 listing_platform: bayut.com slug_title_tokens: 6p18cx11 project_building_tokens: 6p18cx11 owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Us
resolver_csv,unit_resolver_index.csv,25989,property_finder,1,582710,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/go/W6HMNAS91DKC6A8GNQXV582710/en. property_finder_url: https://www.propertyfinder.ae/go/W6HMNAS91DKC6A8GNQXV582710/en. listing_id: 582710 listing_platform: propertyfinder.ae slug_title_tokens: w6hmnas91dkc6a8gnqxv582710 project_buildin
resolver_csv,unit_resolver_index.csv,25990,property_finder,1,villa-blue-horizon,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/nakheel/villa-blue-horizon. property_finder_url: https://www.propertyfinder.ae/en/new-projects/nakheel/villa-blue-horizon. listing_id: villa-blue-horizon listing_platform: propertyfinder.ae slug_title_tokens: new projec
resolver_csv,unit_resolver_index.csv,25991,dubizzle,1,DaBIzLO,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: dubizzle.com listing_url: https://dubizzle.com/s/DaBIzLO dubizzle_url: https://dubizzle.com/s/DaBIzLO listing_id: DaBIzLO listing_platform: dubizzle.com slug_title_tokens: dabizlo project_building_tokens: dabizlo property_number: listed owner_contact_available: NO source_file: WhatsApp ChatStora
resolver_csv,unit_resolver_index.csv,25992,property_finder,1,79860347,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-79860347.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-79860347.html listing_id: 79860347 listing_platf
resolver_csv,unit_resolver_index.csv,25993,dubizzle,1,DfBloJS,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: dubizzle.com listing_url: https://dubizzle.com/s/DfBloJS dubizzle_url: https://dubizzle.com/s/DfBloJS listing_id: DfBloJS listing_platform: dubizzle.com slug_title_tokens: dfblojs project_building_tokens: dfblojs owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /
resolver_csv,unit_resolver_index.csv,25994,property_finder,1,apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW-html,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW.html listing_id: ap
resolver_csv,unit_resolver_index.csv,25995,property_finder,1,78193184,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78193184.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-ga
resolver_csv,unit_resolver_index.csv,25996,bayut,1,14716488,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14716488.html bayut_url: https://www.bayut.com/property/details-14716488.html listing_id: 14716488 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,25997,bayut,1,14331812,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14331812.html bayut_url: https://www.bayut.com/property/details-14331812.html listing_id: 14331812 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,25998,property_finder,1,future-residence,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/true-future/future-residence. property_finder_url: https://www.propertyfinder.ae/en/new-projects/true-future/future-residence. listing_id: future-residence listing_platform: propertyfinder.ae slug_title_tokens: new proj
resolver_csv,unit_resolver_index.csv,25999,property_finder,1,78973443,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78973443.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-ga
resolver_csv,unit_resolver_index.csv,26000,bayut,1,14801221,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14801221.html bayut_url: https://www.bayut.com/property/details-14801221.html listing_id: 14801221 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26001,bayut,1,14783257,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14783257.html bayut_url: https://www.bayut.com/property/details-14783257.html listing_id: 14783257 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26002,property_finder,1,79385636,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-79385636.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-ga
resolver_csv,unit_resolver_index.csv,26003,bayut,1,14887800,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14887800.html bayut_url: https://www.bayut.com/property/details-14887800.html listing_id: 14887800 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26004,property_finder,1,74235006,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jumeirah-xxii-carat-74235006.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jumeirah-xxii-carat-74235006.html listing_id: 74235006 listing_platform: pro
resolver_csv,unit_resolver_index.csv,26005,property_finder,1,77800826,0,land,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-la-mer-la-mer-south-island-77800826.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-la-mer-la-mer-south-island-77800826.html listing_id: 77800826
resolver_csv,unit_resolver_index.csv,26006,property_finder,1,65164864,0,land,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-samana-ocean-pearl-ocean-pearl-1-dubai-islands-building-1-65164864.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-samana-ocean-pearl-ocean-pearl-1-dubai-i
resolver_csv,unit_resolver_index.csv,26007,bayut,1,14809425,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14809425.html bayut_url: https://www.bayut.com/property/details-14809425.html listing_id: 14809425 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26008,property_finder,1,79852442,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79852442.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79852442.html listing_
resolver_csv,unit_resolver_index.csv,26009,property_finder,1,78981182,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-damac-maison-prive-damac-maison-prive-a-78981182.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-damac-maison-prive-damac-maiso
resolver_csv,unit_resolver_index.csv,26010,bayut,1,UUeLYc39,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/l/UUeLYc39 bayut_url: https://www.bayut.com/l/UUeLYc39 listing_id: UUeLYc39 listing_platform: bayut.com slug_title_tokens: uuelyc39 project_building_tokens: uuelyc39 owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Us
resolver_csv,unit_resolver_index.csv,26011,property_finder,1,79843638,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79843638.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79843638.html listing_
resolver_csv,unit_resolver_index.csv,26012,property_finder,1,77364653,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-77364653.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-77364653.html listing_id: 77364653 listing_platfor
resolver_csv,unit_resolver_index.csv,26013,bayut,1,action-token-key-eyJhbGciOiJIUzUxMiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJjYmY3NjQzOC0,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://bayut.com/auth/realms/bayut/passwordless-login/actions/action-token?key=eyJhbGciOiJIUzUxMiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJjYmY3NjQzOC02YjFhLTQyNTQtYmM1ZC01Zjc3YjU4MDg2NGIifQ.eyJleHAiOjE3NzU1NzQ2MTQsImlhdCI6MTc3NTU3MzcxNCwicmVhc29uIjoiZW1haWxfbG9naW4iLCJqdGkiOiI4Nj
resolver_csv,unit_resolver_index.csv,26014,property_finder,1,salva-by-emaar,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/emaar-properties/salva-by-emaar. property_finder_url: https://www.propertyfinder.ae/en/new-projects/emaar-properties/salva-by-emaar. listing_id: salva-by-emaar listing_platform: propertyfinder.ae slug_title_tokens: new 
resolver_csv,unit_resolver_index.csv,26015,bayut,1,14709637,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14709637.html bayut_url: https://www.bayut.com/property/details-14709637.html listing_id: 14709637 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26016,property_finder,1,15243869,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://propertyfinder.ae/to/15243869 property_finder_url: https://propertyfinder.ae/to/15243869 listing_id: 15243869 listing_platform: propertyfinder.ae owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Users/hassanka/Library/Group
resolver_csv,unit_resolver_index.csv,26017,bayut,1,13282106,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13282106.html bayut_url: https://www.bayut.com/property/details-13282106.html listing_id: 13282106 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_csv,unit_resolver_index.csv,26018,dubizzle,1,DaBIpR6,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: dubizzle.com listing_url: https://dubizzle.com/s/DaBIpR6 dubizzle_url: https://dubizzle.com/s/DaBIpR6 listing_id: DaBIpR6 listing_platform: dubizzle.com slug_title_tokens: dabipr6 project_building_tokens: dabipr6 owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /
resolver_csv,unit_resolver_index.csv,26019,property_finder,1,15328993,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/to/15328993/en. property_finder_url: https://www.propertyfinder.ae/to/15328993/en. listing_id: 15328993 listing_platform: propertyfinder.ae owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Users/hassan
resolver_csv,unit_resolver_index.csv,26020,property_finder,1,15830889,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-dubai-land-majan-15830889.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-dubai-land-majan-15830889.html listing_id: 15830889 listing_platform: propertyfinder.ae slu
resolver_csv,unit_resolver_index.csv,26021,property_finder,1,15328874,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-village-circle-district-13-reef-residence-15328874.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-village-circle-district-13-reef-resi
resolver_csv,unit_resolver_index.csv,26022,property_finder,1,15932213,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/commercial-buy/land-for-sale-dubai-dubai-land-dubai-land-residence-complex-15932213.html property_finder_url: https://www.propertyfinder.ae/en/plp/commercial-buy/land-for-sale-dubai-dubai-land-dubai-land-residence-complex-159322
resolver_csv,unit_resolver_index.csv,26023,property_finder,1,15706395,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/to/15706395/en. property_finder_url: https://www.propertyfinder.ae/to/15706395/en. listing_id: 15706395 listing_platform: propertyfinder.ae owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Users/hassan
resolver_csv,unit_resolver_index.csv,26024,property_finder,1,15876554,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_index.csv,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-eden-apartments-15876554.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-eden-apartments-15876554.html listing_id: 15876554 listing_p
